grade,sub_grade_num,short_emp,emp_length_num,home_ownership,dti,purpose,payment_inc_ratio,delinq_2yrs,delinq_2yrs_zero,inq_last_6mths,last_delinq_none,last_major_derog_none,open_acc,pub_rec,pub_rec_zero,revol_util,bad_loans
F,0.7423060004789924,1,5,OWN,9.295714181007392,home_improvement,13.26170292971872,1,1,1,1,1,5,0,1,36.5887534418336,1
A,0.6815067802882266,0,8,MORTGAGE,31.19035639323453,home_improvement,5.668976797780264,1,1,0,1,1,6,0,1,55.40561388542671,1
A,0.5956823737327132,1,8,OWN,6.5668863799225,home_improvement,12.095667049617788,0,1,1,0,1,5,0,1,28.79281499375128,0
C,0.8511423255493468,0,6,OWN,26.204756760885672,debt_consolidation,10.639049869850298,0,0,2,1,1,9,0,1,20.66935884833574,0
C,0.5220838091622765,0,1,RENT,24.340718949475065,car,4.053690115471369,1,1,0,1,1,8,0,1,88.14348356358896,1
A,0.2108521610606407,1,2,RENT,18.754088636289097,debt_consolidation,3.572129625870001,0,1,5,0,1,13,0,1,53.17920271608689,0
C,0.386595493056495,0,6,MORTGAGE,8.247118505785117,medical,7.532499891666838,0,1,1,1,1,11,0,1,96.1313647130775,0
A,0.8167452794726815,0,8,MORTGAGE,27.786118657943334,car,12.19221211341355,0,0,0,1,0,12,0,1,72.86215278499222,0
D,0.351217019638488,0,7,RENT,25.81555907041145,car,3.5002794583102625,1,1,1,1,1,8,0,1,89.29294293820524,1
D,0.8458463225139852,0,7,MORTGAGE,34.08101215633579,credit_card,6.89362751797541,0,1,2,1,1,8,0,1,53.99259876377241,1
E,0.8745170619325674,0,2,MORTGAGE,10.943325240523365,medical,14.858289157346338,1,0,2,1,1,5,0,0,28.674354129051483,0
D,0.7056459363630133,0,9,RENT,25.456362899456263,car,13.954982670324023,0,1,1,1,0,8,1,1,61.365611489218416,0
B,0.6918867579844828,1,7,MORTGAGE,31.631139557957034,home_improvement,6.0257757289908085,0,1,5,1,1,6,1,1,25.94235574516885,0
D,0.1558341652169648,0,3,MORTGAGE,29.927295361232403,small_business,2.8418324251397595,0,0,0,0,0,11,0,1,89.46905009610853,0
C,0.7103806536656262,0,2,RENT,35.61162758052068,debt_consolidation,11.616602338903991,1,1,1,0,0,5,0,1,23.637783053255703,1
E,0.162717356593871,1,5,OWN,39.12334307115239,home_improvement,7.270656360402352,0,1,3,1,1,12,0,1,76.67695963788404,0
E,0.8446581841704415,0,8,RENT,9.238395640007283,medical,2.0296617604448413,0,0,1,1,1,14,0,1,15.826222323586926,0
C,0.1797172820797802,0,4,MORTGAGE,19.748474000840552,debt_consolidation,3.155482956857167,0,1,1,1,1,12,0,1,3.2194175129097835,0
F,0.3958948384465464,0,2,RENT,8.85951493690438,medical,10.045835780232204,0,1,1,1,1,3,1,1,20.626491885518277,0
G,0.1898550244358953,0,1,MORTGAGE,26.091887764744143,credit_card,8.835033604994692,0,0,1,1,1,9,0,1,80.96749001689011,1
F,0.7290150392145943,1,10,RENT,23.770298730879883,debt_consolidation,1.7664528930860497,1,1,0,1,1,4,0,1,86.03617035572717,1
G,0.1542501132874815,0,3,MORTGAGE,25.48292197696268,debt_consolidation,7.931672250904594,1,1,0,1,1,7,0,1,46.701824217577744,1
B,0.6012570550619517,0,4,RENT,20.06919484712072,debt_consolidation,11.229775075098615,1,1,1,1,1,7,0,1,21.380472143549213,0
B,0.6932166698914799,0,1,OWN,26.67631926639737,home_improvement,2.8969886412379884,0,1,4,1,0,8,0,1,45.710616632968105,0
C,0.5371995334114055,0,6,RENT,6.08138386422061,home_improvement,3.6920239658305,0,1,1,1,0,9,0,1,28.41650188643018,0
B,0.7288565212902928,1,7,RENT,21.632811364394968,home_improvement,13.898695078863687,1,1,2,0,1,15,0,1,83.14056773058957,1
G,0.9513277599377626,0,6,RENT,16.68279798856703,home_improvement,1.3954862087601592,1,1,1,1,1,3,0,0,91.40275688906102,1
A,0.8440096021539966,0,0,MORTGAGE,16.469575825632703,credit_card,12.777680806723003,0,1,2,0,1,16,0,1,8.647590580652997,0
A,0.5540988939429325,0,6,MORTGAGE,6.830855327166432,small_business,10.27514449633924,0,1,2,1,1,7,0,0,40.57815835127664,0
D,0.3477154561507717,0,5,OWN,19.553347456451487,debt_consolidation,13.628864880285484,0,1,1,1,1,7,0,1,45.08426685047091,0
B,0.6331068227177317,1,1,MORTGAGE,32.83729973945023,car,14.083254716122456,1,0,2,1,1,11,0,1,11.038405344246804,1
B,0.9886235260721874,0,1,RENT,19.11300057055159,home_improvement,4.145903486259931,0,0,1,1,1,5,0,1,7.393927947569123,0
C,0.6366975103122909,0,4,RENT,17.011470554125957,debt_consolidation,8.850631261681933,0,1,2,1,1,7,0,1,19.230628279648663,0
E,0.4166700832063704,1,9,OWN,11.028305095301782,car,12.071234890985725,2,1,3,1,1,7,0,1,68.88297642174712,1
C,0.2160006236465403,0,3,MORTGAGE,17.469004334198637,credit_card,4.201332396554207,0,1,1,1,1,3,1,0,23.108570565835752,0
B,0.5321248984739446,0,8,MORTGAGE,17.202327950783616,debt_consolidation,10.247208965300349,0,0,2,1,1,7,1,0,95.71806662602654,0
D,0.9127343376085056,0,5,OWN,19.86193351909414,credit_card,14.281575637707498,1,1,2,1,1,4,0,0,16.690957279521257,1
B,0.8843765231805172,0,8,RENT,26.140550625552976,credit_card,12.499803794497709,0,1,0,1,1,2,0,1,86.56778007082228,0
B,0.968904777068476,0,7,RENT,13.28168592224139,debt_consolidation,7.574835653790546,0,1,1,1,0,9,0,1,2.5551267192845284,0
B,0.3443587757456621,1,8,MORTGAGE,26.61213634305089,medical,9.302503614726756,1,1,2,1,1,10,0,1,84.57004686776393,1
D,0.5145910434405538,0,4,MORTGAGE,22.264812157948832,small_business,4.097919623692455,0,1,0,1,1,13,0,1,43.68221410623487,0
C,0.5145517849188204,0,4,OWN,25.28739886226063,home_improvement,1.7034128509309086,1,0,4,1,0,13,0,1,36.41943604428032,1
C,0.7214726867521859,0,0,RENT,22.2392140146952,home_improvement,11.189694761119574,0,1,6,1,1,13,0,0,33.37832576811226,0
C,0.4197425304816529,1,7,OWN,29.225744810603523,medical,1.1967790541745276,0,1,1,1,1,5,0,1,13.04923605266457,0
B,0.1641487156337933,0,6,RENT,11.10985845937433,home_improvement,7.276583392342737,1,1,0,0,1,7,0,1,99.05523126795836,1
E,0.8443314276319324,0,5,MORTGAGE,20.739641421598527,medical,10.69453419809344,0,1,2,1,1,11,0,1,76.61317697467847,0
B,0.7232899483428163,0,7,OWN,31.529539886432616,car,12.06835621015719,0,1,1,1,1,10,0,0,39.76634059079701,0
B,0.758917220218436,0,6,OWN,10.707170143755778,small_business,3.5545115339501208,1,1,2,0,1,7,0,1,4.789141059636481,0
D,0.9057230380207388,0,2,MORTGAGE,14.752072502040926,home_improvement,5.731689933240402,1,1,0,0,1,6,0,1,86.78895412428488,1
A,0.8983361989743112,0,2,OWN,13.133719890740275,medical,9.595604231719562,0,0,1,1,1,8,0,1,16.99955089257994,0
C,0.9124166749150868,1,10,MORTGAGE,18.340436043601795,small_business,4.65591948616316,0,1,3,1,1,9,0,1,40.32649489123711,0
E,0.4683123706300836,0,8,RENT,32.90652829690579,small_business,10.47570996639161,2,1,3,1,1,8,0,1,81.06219635225841,1
D,0.8854554768855233,1,7,RENT,32.539097637800666,home_improvement,11.284146785792624,0,1,0,1,1,7,0,1,17.800751453891962,0
D,0.9230368217686696,0,8,RENT,28.984508435434133,debt_consolidation,1.2149906785471518,0,0,1,1,1,11,0,1,9.476582906395226,0
B,0.6088256395519407,0,4,RENT,5.779086795083852,credit_card,10.699214887530324,0,0,3,1,1,8,0,1,52.97620294939826,0
D,0.2285652261365747,0,4,MORTGAGE,11.351265377902736,home_improvement,13.330303943489376,0,1,2,1,1,7,1,1,82.75129128013914,0
C,0.7669586679155984,1,2,MORTGAGE,19.447023563547702,debt_consolidation,1.048247256178961,0,0,4,1,1,12,1,1,71.78556308566422,0
E,0.9324897603860384,0,10,RENT,9.793108589474118,medical,4.749194547992593,1,1,3,0,1,4,0,1,96.01459582852614,1
C,0.3956468211967124,0,5,OWN,7.533735866906206,car,1.4366718997506291,1,0,1,1,1,8,0,1,12.7800286906806,0
B,0.6939810949180608,1,4,MORTGAGE,24.136319752496096,small_business,9.811782967491649,1,0,2,0,1,15,0,1,85.9002877594464,1
D,0.947067278655346,0,3,MORTGAGE,22.29168408703288,credit_card,7.887611858302473,0,1,2,1,1,7,1,1,6.831763429054805,0
D,0.9157004232373168,0,8,RENT,37.05759954669546,credit_card,8.422054828082322,0,1,3,1,1,8,0,1,9.963112645909144,0
D,0.0939395743452343,0,3,MORTGAGE,13.534661811562216,debt_consolidation,7.090496113811323,1,1,2,0,1,5,0,0,28.733235756609265,0
B,0.4172832388634563,1,8,RENT,7.946869452576026,debt_consolidation,4.882611342406189,2,0,1,1,1,6,0,0,26.29676557659939,1
B,0.6910561222073471,0,1,RENT,6.641547022904152,credit_card,10.208032021851633,0,0,0,1,1,8,1,1,81.0240833410653,0
C,0.2142126008702817,0,5,RENT,9.258471048322756,small_business,4.390928298932954,2,0,3,1,1,8,0,0,69.66423968718816,1
D,0.9986942530304432,0,6,MORTGAGE,31.61925821745834,car,12.878324760466642,0,1,3,0,0,8,0,1,71.73685456027246,0
F,0.5328719024356294,1,7,OWN,31.440576096735164,medical,14.313205511160838,1,1,5,1,1,12,0,0,99.99272407580364,1
A,0.3968514703418639,0,2,MORTGAGE,16.651966944822398,car,3.08716732343056,1,0,1,1,1,7,0,1,8.807408019625186,1
C,0.713796967083444,0,6,MORTGAGE,6.593390817255517,small_business,8.095860891163108,0,1,2,1,1,11,0,1,60.28263800898219,0
B,0.2066321133897353,0,10,MORTGAGE,23.230088175918123,credit_card,7.025013282070205,0,1,2,1,1,11,0,1,38.38484923334573,0
C,0.996071108107039,0,2,MORTGAGE,19.914008892265706,home_improvement,8.389418810134197,0,1,3,1,1,10,0,1,39.09841665358027,0
F,0.304443448990374,0,2,OWN,28.17168890939572,car,2.512665037643881,0,1,4,1,1,4,0,1,96.3826553261144,0
B,0.4425890233244587,1,4,OWN,15.904202111629184,car,10.55062661186482,1,1,3,1,1,9,0,1,61.03014490008422,0
C,0.8774284464199527,1,5,OWN,21.341358954225367,debt_consolidation,1.2211889127224071,1,1,2,1,1,5,0,0,44.00980564966079,1
C,0.4668290224391037,0,9,OWN,29.90582492204964,small_business,3.850675297654407,0,1,2,1,1,11,0,1,64.83238301503587,0
C,0.2287256265253453,1,3,RENT,30.651498095271428,credit_card,14.75319788511296,0,1,3,1,1,12,0,0,17.772927943329343,0
E,0.9489585108377004,1,6,RENT,24.054196586253585,medical,11.015527197269586,0,1,4,0,1,10,1,1,65.63212298547859,0
C,0.6771449373291631,0,6,RENT,14.373710167443008,car,1.6191220236002202,1,1,1,1,1,8,0,1,68.35445190506663,0
F,0.5988135600408377,0,3,MORTGAGE,19.563816568663007,home_improvement,1.8516610972515095,1,1,2,1,0,11,0,1,47.43374305637812,1
F,0.7053506147765556,1,10,MORTGAGE,7.905224776136902,medical,6.183871433659216,0,0,4,1,1,14,0,1,6.536433564546229,0
E,0.2235956500948095,0,2,RENT,35.469126444856045,small_business,14.489393340248478,0,1,3,1,1,11,1,1,77.35041522169843,1
F,0.2603438318036287,0,3,MORTGAGE,38.77570450271985,medical,10.559980782449276,2,1,3,1,1,10,0,1,86.07811402526504,1
C,0.5386503661310782,0,7,MORTGAGE,23.16939302562156,small_business,7.1021483234752365,1,1,1,1,1,11,0,1,86.8420685127338,1
C,0.9749393767133008,1,10,MORTGAGE,13.793048961912168,medical,14.6180993545635,0,1,1,1,1,9,0,1,13.35415977099126,0
A,0.8943226278593003,1,6,RENT,36.27436139121834,debt_consolidation,6.036200888860906,0,1,3,1,1,9,0,0,33.3440077500962,0
E,0.6866520049610263,0,8,MORTGAGE,9.98350389953035,home_improvement,2.3679587063483085,0,0,1,1,1,13,0,0,46.438088495329445,0
F,0.9629759423644856,0,0,MORTGAGE,39.30499930813296,car,1.5532454196759355,1,0,1,1,1,5,0,0,73.74357059327951,1
F,0.0363306671629626,0,2,MORTGAGE,35.334383887828224,credit_card,11.935420804486489,0,1,1,1,1,6,0,0,53.534426396524495,1
D,0.2750093055805456,0,9,MORTGAGE,24.357287037290764,medical,5.432443365039108,0,1,2,1,1,8,0,1,79.01741959081598,0
E,0.5549348705605117,0,3,MORTGAGE,16.415189663827014,small_business,2.9328642371245324,1,1,0,1,1,4,0,1,28.660595284271334,0
A,0.9098572566278896,0,0,RENT,33.109267276388486,debt_consolidation,11.584927250107608,2,0,4,1,1,12,0,1,86.95214126962934,1
C,0.5192800823952713,0,1,MORTGAGE,26.0995017301454,car,14.327362056776472,0,0,2,0,1,9,0,1,28.597486360839675,0
C,0.9891846521755449,0,6,MORTGAGE,15.788529585745616,debt_consolidation,12.495910936716085,1,0,3,1,1,9,0,1,23.4464187529578,1
C,0.4768564119867046,0,5,OWN,16.355631221317456,credit_card,1.4483968937452631,1,1,3,1,0,12,0,1,14.115456385874936,0
D,0.2233875183527329,0,10,RENT,8.063213529945921,small_business,13.465280458986166,0,1,2,1,0,7,0,0,70.62259568345196,0
A,0.3023985198289777,0,3,RENT,22.463638791165547,car,12.929945094954434,0,0,0,1,1,5,0,1,94.02190251457696,0
C,0.5969602868455279,0,7,RENT,7.877502447529428,car,11.318943437685384,0,0,0,1,1,9,0,1,58.09227361259466,0
A,0.7890437893632366,1,4,OWN,16.612502577613736,small_business,9.084691029802148,1,1,0,1,1,9,0,1,37.90832680117897,1
F,0.7092568622881401,1,1,OWN,6.896913539588772,home_improvement,6.95376689820154,0,0,3,0,1,6,0,1,93.10515067227338,1
E,0.6532339877978393,0,8,MORTGAGE,38.18123513125861,debt_consolidation,14.39647131018753,0,1,1,0,1,5,0,1,74.16856490959424,0
B,0.975710149598682,0,5,RENT,5.159984058926918,small_business,4.283457847556316,1,1,0,1,1,9,0,1,99.50060307995138,1
B,0.8254059009887246,1,1,MORTGAGE,33.338250241202246,medical,14.716389879511045,1,1,0,1,1,15,0,0,86.93344132714036,1
B,0.6833996772691457,1,6,RENT,15.639312713803262,medical,12.286234354190432,0,1,2,1,1,8,0,0,95.90139340479796,0
F,0.4432859860792395,1,4,MORTGAGE,16.716037920810894,car,14.276000440522164,0,1,3,1,1,6,0,0,37.69605828916273,0
B,0.5053522880441714,0,10,OWN,37.08563556541564,small_business,1.843913901664464,0,1,2,1,0,7,0,1,84.33369244744817,1
C,0.8175194262386442,0,6,MORTGAGE,17.251215339805817,debt_consolidation,14.804085546379918,1,0,1,1,1,9,0,1,55.65248666028827,0
F,0.8948505278943601,0,0,MORTGAGE,22.39292753028882,medical,11.389707728019252,1,1,3,0,1,7,0,1,94.02555549953004,1
C,0.0668612621813029,0,3,OWN,37.17152119065358,small_business,13.4445357932984,0,0,2,1,1,12,0,1,48.14301597091447,0
A,0.1064682392842012,0,5,MORTGAGE,32.04300193832455,home_improvement,5.839554150419125,0,1,2,1,1,10,0,0,35.815916883623714,1
D,0.0500697378458617,1,1,MORTGAGE,26.99882521937053,home_improvement,11.608404325293057,1,1,2,1,1,6,0,0,48.40715285882597,1
C,0.3815388424735465,0,2,MORTGAGE,17.81371367571073,car,10.738820542967373,0,1,4,1,1,6,1,1,43.91219372221634,0
C,0.8965155230143458,0,1,MORTGAGE,17.460656817938638,credit_card,8.771142012647704,1,1,1,1,1,10,0,1,34.52719209976013,1
A,0.625674139211002,0,8,OWN,24.34916519687746,debt_consolidation,6.204378782231574,1,1,4,1,1,8,0,1,75.28050563981068,1
G,0.4034049267301772,0,8,MORTGAGE,29.813547052572414,home_improvement,1.1897139974941031,2,0,2,1,1,16,0,0,85.05746190848619,1
C,0.8229162319810825,1,3,OWN,21.57508250338317,credit_card,6.82929788082975,0,1,1,1,0,8,0,1,92.57707405118764,0
D,0.2609283076193234,0,3,RENT,13.45339007008074,small_business,14.946095841763183,0,0,1,1,1,11,0,1,10.197981067359695,0
D,0.2231334200809778,0,5,RENT,26.11270175386317,debt_consolidation,6.837854369824136,0,0,3,1,0,13,0,0,18.45210171634253,0
A,0.6540015038656936,1,1,RENT,24.11258120705237,debt_consolidation,11.04378068040594,2,0,0,1,1,9,2,0,42.07620194094789,1
A,0.9054816536250736,0,4,MORTGAGE,28.639619109450248,credit_card,14.322335710979493,0,1,1,1,1,11,0,1,83.92042335650616,0
D,0.3168957618964366,0,1,RENT,27.09902105943631,medical,7.463272704594402,0,0,3,1,1,8,0,1,41.04354193360352,0
E,0.6240870384407124,0,1,RENT,24.230974440265168,small_business,2.926464824009308,0,1,1,1,1,9,0,0,61.72937502011114,0
F,0.1050301537337092,0,5,MORTGAGE,35.4356800441084,home_improvement,11.22563814796154,1,1,0,1,1,9,0,1,10.406485262332277,1
B,0.7403517660618675,0,3,OWN,35.59479820931593,credit_card,10.71279944801977,1,0,2,0,1,10,0,1,95.35493304964989,1
C,0.0062220355747181,0,5,OWN,14.486488788059836,debt_consolidation,10.125727866566198,0,1,0,1,0,8,0,1,29.21459770750039,0
B,0.1484844980827873,0,3,OWN,13.347436946568674,credit_card,4.438619398691529,0,1,1,1,1,6,0,1,53.419213039852174,0
D,0.9271241661329838,1,10,RENT,25.37503143255566,small_business,3.809936912882527,2,1,4,0,0,13,0,1,26.031631212812623,1
C,0.3541781771071476,1,6,OWN,28.286604043877627,home_improvement,13.832287379142924,0,1,0,1,1,8,0,1,47.128615611567135,0
C,0.8551382663864331,1,6,MORTGAGE,26.01787263588357,small_business,12.064343669534251,1,0,1,1,1,2,0,1,49.49307527046567,0
B,0.8416917680970037,1,0,MORTGAGE,32.08324008426052,car,6.686508959616118,1,1,2,1,1,5,0,1,16.412163093571706,1
D,0.0237117126471007,0,6,RENT,6.132528209248843,credit_card,1.7343521585590471,0,0,3,1,1,7,2,1,10.490112690008749,0
C,0.2836785421581862,0,2,MORTGAGE,17.830971506577754,debt_consolidation,6.905579258176297,2,1,2,1,1,8,0,1,39.94881508930388,1
C,0.7930003857491713,0,6,MORTGAGE,38.08716320404655,home_improvement,10.31702502087393,0,1,0,1,1,7,0,0,56.210085730751246,1
E,0.0360702350904995,0,7,RENT,21.291812066946346,home_improvement,1.369476176313921,0,1,2,1,0,3,0,1,91.49109640882732,0
B,0.7189098153252109,1,3,RENT,28.39889207441609,car,9.196105144768666,0,1,1,1,1,10,0,0,43.2151032640162,0
B,0.2578435726989893,0,5,MORTGAGE,34.40151452276509,debt_consolidation,8.738698809655098,1,1,1,1,1,10,0,0,46.05435059892778,1
A,0.4403517738932523,0,5,MORTGAGE,27.22467645599923,car,4.860606987569842,0,1,4,0,1,6,0,1,7.318312947171335,0
C,0.8365034342371603,0,5,MORTGAGE,20.040691015620297,small_business,2.145575848417682,0,1,4,1,1,9,0,0,19.663550626729357,0
C,0.3393011737156692,0,4,RENT,7.055047202322269,credit_card,13.251849917524112,0,1,1,1,1,8,0,1,61.75268796660048,0
A,0.4879758128635184,0,2,RENT,21.12593832003161,home_improvement,11.291331478069363,0,1,1,1,0,5,0,1,43.79196484625587,0
D,0.6520287744884663,0,10,OWN,37.67855127199135,credit_card,5.585745221506589,0,1,1,1,1,7,0,1,53.49662254845791,0
E,0.6683672208508411,0,4,MORTGAGE,17.302673969405266,debt_consolidation,8.50857514398412,0,1,3,1,1,15,1,1,46.47458318663966,0
A,0.9129633028610512,0,5,OWN,32.9715921616641,home_improvement,5.940362698221049,0,0,4,1,1,7,0,0,19.253097205297053,0
B,0.3337366059094697,0,5,RENT,32.0859299814552,home_improvement,3.9794358541714185,0,1,5,1,1,11,1,0,90.76818486778872,1
B,0.0014257282875326,0,4,OWN,30.779790194183377,car,14.259546074254414,0,0,3,1,1,6,0,1,3.7748212600981934,0
D,0.2895493443258456,0,8,RENT,23.10703053146429,debt_consolidation,4.472451540452299,1,0,0,1,0,6,0,1,32.845115673200866,0
B,0.3309611847365172,0,8,OWN,10.050359026308907,debt_consolidation,5.665270403633737,0,1,4,1,1,9,0,0,70.14345293370748,0
C,0.704950925394825,0,5,RENT,26.52225224831123,medical,5.429676636510512,0,1,0,1,1,8,1,1,30.981552301828653,0
B,0.5643411678731507,0,1,MORTGAGE,38.768815489128585,car,7.438663785427412,0,1,1,1,1,4,0,1,92.04671198667928,0
C,0.8355852401856804,0,6,RENT,35.55583548961148,medical,5.480945029888186,0,0,3,1,1,9,0,1,23.767330307003032,0
A,0.1851408850420355,1,5,MORTGAGE,14.611995495668689,car,8.445959622166665,1,1,3,1,1,10,1,0,78.6444161021268,0
A,0.593755831162713,0,5,OWN,39.98730158059707,medical,13.03489453554388,2,1,1,0,1,6,0,1,64.04377632422222,1
D,0.524471006727239,1,0,OWN,19.046363636920784,credit_card,14.896501731018988,0,1,1,1,0,5,1,1,52.30606050572515,0
B,0.9827488432138216,1,3,RENT,17.405108177543674,small_business,11.25660493512335,0,1,1,1,1,11,0,1,25.46317950284884,0
A,0.4777905618997528,0,4,MORTGAGE,6.1814989395214655,credit_card,8.978124390617609,0,0,0,0,1,9,0,0,19.81531578535549,0
B,0.8719261349614321,1,2,OWN,13.712937275894031,medical,9.323350428209071,0,1,2,0,1,6,0,1,22.503990031486808,0
C,0.7348033604974513,1,6,MORTGAGE,29.33265550453749,home_improvement,10.83775562372746,1,0,0,1,1,11,0,0,30.73402449954017,0
A,0.2219573969002948,0,8,MORTGAGE,39.01428213477581,debt_consolidation,8.960865890503008,0,1,2,0,1,9,0,1,26.03353894453172,0
E,0.8745358129854206,0,2,RENT,15.904765954595875,small_business,9.253237211161355,0,0,1,1,1,7,0,1,55.48412924724603,0
F,0.8609894161364987,1,9,RENT,8.316298448328372,debt_consolidation,7.1662277252923925,0,1,2,1,1,7,0,0,51.15098992001042,0
A,0.7251955992310062,1,4,RENT,22.360259245266512,small_business,9.032568824708097,0,0,3,1,1,9,0,1,75.11442700634454,0
B,0.7707575881190637,1,4,RENT,7.49914963799719,credit_card,11.980622575320831,0,1,1,1,1,4,0,1,81.34395684077906,0
B,0.165918163533892,0,7,MORTGAGE,12.686241519379776,medical,5.76878410706315,0,1,2,1,1,8,0,1,22.66114832103262,0
B,0.9565254215344984,0,10,RENT,36.34682279655919,small_business,9.573528848294774,2,0,1,1,1,4,0,1,92.92238678318976,1
D,0.6542096346052544,1,6,MORTGAGE,27.1405579642911,small_business,3.989805210855711,1,1,0,1,1,12,0,1,3.431814929774357,0
E,0.0922712344295911,0,7,MORTGAGE,19.36147203852703,debt_consolidation,8.08456382788572,1,1,3,1,1,7,1,1,17.198588244322067,0
A,0.649144720739078,0,7,MORTGAGE,8.659981601258835,medical,5.902184329662808,2,0,2,0,1,7,0,1,78.16289736596262,0
B,0.9283468312562868,0,4,MORTGAGE,39.97312787551088,small_business,12.649669309277026,0,1,2,1,1,5,0,1,41.291836774000565,0
C,0.1997285191224049,1,7,MORTGAGE,32.019503448724095,car,9.850018693279251,0,1,1,1,1,4,1,1,65.05782242532891,0
C,0.4798621301152765,1,4,RENT,30.03342987833562,medical,1.0270904772476146,1,1,3,1,1,5,0,1,57.24466219473804,1
G,0.0330025577632948,0,6,RENT,19.835151220965543,debt_consolidation,2.2838957062327827,0,1,4,0,0,8,0,0,25.35167745525748,0
B,0.5652263811708307,1,4,MORTGAGE,36.62954586393533,car,2.97151319995145,1,1,2,0,1,8,0,1,6.4920805416549765,1
B,0.8299755489904163,1,5,OWN,15.547280150502017,home_improvement,8.770655988167801,0,1,1,1,1,4,0,1,98.77786538928224,0
E,0.5738610622158243,1,6,MORTGAGE,19.627586630535436,credit_card,1.9892431365033911,1,0,0,1,1,9,0,1,38.78320658272977,0
G,0.8171828770380714,0,10,RENT,32.04529283231572,credit_card,1.7006023159566563,0,0,1,0,1,8,2,1,24.013069888221903,1
D,0.8637526529058421,0,3,OWN,8.303602892432563,home_improvement,2.072522067613037,2,1,4,0,1,8,0,1,40.26004267962116,0
F,0.0503171227371104,0,6,MORTGAGE,18.218935017250256,debt_consolidation,12.141035603382258,0,1,2,1,1,5,0,1,98.21225265523354,0
B,0.1748221395097643,0,3,RENT,16.0100759340789,medical,10.0516622705122,0,1,3,1,1,11,0,0,5.38589341986243,0
